2025/11/27|00:49:57|14
01|12:34:56|05:30|1850|025|2400|125.5|03500|25.2|22.8|+055|+025|+040|+020|-032|-072|-028|-065|100|095|080|12.6|11.8
02|12:12:28|03:17|2290|039|2431|133.6|02766|24.9|20.7|+043|+020|+032|+030|-042|-085|-042|-083|100|094|094|07.5|07.3
03|12:19:34|05:12|3131|042|2414|130.6|02794|24.9|20.9|+044|+036|+034|+032|-046|-087|-044|-083|100|090|094|07.5|07.3
04|12:26:40|03:57|2650|040|2444|143.2|02918|24.9|20.4|+044|+034|+035|+031|-043|-088|-034|-089|100|091|096|07.5|07.3
05|12:32:52|03:48|2510|039|2408|110.4|02458|24.9|20.6|+043|+032|+033|+030|-045|-085|-033|-082|100|088|093|07.5|07.3
06|12:44:01|04:37|3179|042|2409|121.0|02867|24.9|21.1|+045|+026|+033|+030|-050|-084|-046|-083|100|091|092|07.5|07.3
07|12:50:40|03:53|2507|039|2398|109.1|02470|24.9|21.0|+044|+035|+035|+032|-048|-084|-043|-083|100|091|090|07.5|07.3
08|12:58:54|03:46|2335|038|2431|138.1|02917|25.0|20.6|+045|+028|+033|+031|-036|-083|-043|-082|100|090|095|07.5|07.3
09|13:05:21|04:08|0000|085|2442|142.4|03018|24.9|00.0|+052|+000|+035|+000|+000|-084|+000|-081|100|000|095|07.5|00.0
10|13:14:14|03:35|0000|086|2438|257.6|05154|25.0|00.0|+048|+000|+037|+000|+000|-085|+000|-080|100|000|100|07.5|00.0
11|13:29:53|03:26|2491|039|2433|140.6|02954|24.9|20.6|+046|+027|+039|+033|-049|-084|-045|-080|100|092|095|07.5|07.3
12|13:37:45|04:15|3088|041|2426|133.6|02955|25.0|20.9|+054|+035|+036|+033|-051|-082|-048|-081|100|093|094|07.5|07.2
13|13:45:28|03:33|2585|040|2445|155.9|03175|24.9|20.3|+050|+035|+036|+032|-034|-084|-026|-087|100|089|096|07.5|07.3
14|13:49:51|02:25|1798|030|2440|136.6|02855|24.5|20.9|+051|+037|+034|+033|-025|-083|-028|-082|100|094|094|07.5|07.3
