2025/11/24|00:39:57|11
01|12:34:56|05:30|1850|025|2400|125.5|03500|25.2|22.8|+055|+025|+040|+020|-032|-072|-028|-065|100|095|080|12.6|11.8
02|12:37:49|04:54|3063|040|2412|135.1|03048|24.9|21.3|+047|+033|+041|+035|-028|-084|-029|-081|100|088|091|07.5|07.3
03|12:43:17|04:03|2548|039|2474|177.9|03604|24.9|20.0|+049|+039|+041|+036|-053|-083|-040|-082|100|086|097|07.5|07.3
04|12:48:44|04:04|2829|041|2403|120.7|02779|25.0|20.8|+051|+039|+041|+037|-040|-083|-039|-081|100|088|093|07.5|07.3
05|12:57:40|04:26|3112|040|2433|134.8|03022|24.8|21.2|+051|+040|+047|+037|-043|-083|-035|-081|100|088|091|07.5|07.2
06|13:04:10|03:56|2719|041|2402|124.2|02739|25.0|21.0|+052|+043|+044|+036|-033|-084|-028|-089|100|087|093|07.5|07.2
07|13:10:44|04:11|2836|041|2418|128.0|02731|25.0|20.9|+052|+043|+043|+037|-037|-086|-029|-084|100|091|092|07.5|07.3
08|13:17:18|04:44|3262|043|2408|133.9|02892|25.0|21.2|+051|+040|+041|+036|-034|-084|-029|-083|100|089|093|07.5|07.3
09|13:22:59|04:15|2881|041|2413|135.1|02829|25.0|21.0|+050|+043|+041|+037|-042|-087|-039|-084|100|092|094|07.5|07.3
10|13:34:56|01:14|0309|003|2401|092.8|01972|22.6|20.9|+036|+030|+042|+041|-022|-080|-027|-083|100|089|091|07.5|07.4
11|13:40:30|04:10|2915|042|2409|124.6|02695|24.9|20.9|+050|+034|+044|+038|-044|-086|-049|-083|100|092|093|07.5|07.3
