2025/12/08|00:08:20|08
01|12:34:56|05:30|1850|025|2400|125.5|03500|25.2|22.8|+055|+025|+040|+020|-032|-072|-028|-065|100|095|080|12.6|11.8
02|12:27:14|02:44|1856|035|2348|028.6|02490|24.9|22.1|+031|+021|+035|+032|-039|-056|-041|-055|100|100|094|11.9|11.9
03|12:33:53|03:37|2467|040|2347|029.7|02613|24.9|21.8|+032|+027|+038|+036|-039|-064|-040|-059|100|099|096|11.9|11.9
04|12:42:14|01:01|1330|026|1903|026.4|04363|50.1|47.0|+036|+021|+041|+035|-051|-068|-046|-062|100|099|071|08.2|08.0
05|12:44:55|02:39|1504|017|1901|027.3|06433|47.0|44.0|+046|+036|+044|+041|-052|-076|-047|-067|100|100|077|08.2|08.1
06|13:13:16|05:21|3101|043|1896|025.2|04186|49.9|43.8|+047|+021|+043|+033|-050|-070|-043|-067|100|100|077|08.2|08.0
07|13:45:21|05:30|3280|046|1898|024.7|06384|50.1|43.8|+047|+024|+045|+040|-050|-066|-045|-060|100|099|077|08.2|08.0
08|14:06:55|08:20|0000|085|2009|213.7|09413|49.9|00.0|+051|+000|+050|+000|+000|-092|+000|-094|100|000|066|08.2|00.0
